Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Passages,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Treatment,create_date,version
SRR1700055,RNA-Seq,51,351713646,PRJNA269761,SAMN03256717,212955449,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""s3_ncbi_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX802579,GSM1562568,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562568,single H1 hESC,SRP050992,not sorted,2014-12-09T16:04:00Z,1
SRR1700056,RNA-Seq,51,337717155,PRJNA269761,SAMN03256629,203292232,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_ncbi_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX802580,GSM1562569,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562569,single H1 hESC,SRP050992,not sorted,2014-12-09T16:06:00Z,1
SRR1700057,RNA-Seq,51,528339039,PRJNA269761,SAMN03256699,328088020,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX802581,GSM1562570,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562570,single H1 hESC,SRP050992,not sorted,2014-12-09T16:06:00Z,1
SRR1700058,RNA-Seq,51,500583666,PRJNA269761,SAMN03256507,310308041,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""ncbi_s3_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX802582,GSM1562571,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562571,single H1 hESC,SRP050992,not sorted,2014-12-09T16:05:00Z,1
SRR1700059,RNA-Seq,51,539481162,PRJNA269761,SAMN03256664,333689281,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""s3_ncbi_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX802583,GSM1562572,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562572,single H1 hESC,SRP050992,not sorted,2014-12-09T16:06:00Z,1
SRR1700060,RNA-Seq,51,410094672,PRJNA269761,SAMN03256707,245437094,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""s3_ncbi_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX802584,GSM1562573,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562573,single H1 hESC,SRP050992,not sorted,2014-12-09T16:06:00Z,1
SRR1700061,RNA-Seq,51,256183608,PRJNA269761,SAMN03256601,155888093,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""ncbi_gs_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802585,GSM1562574,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562574,single H1 hESC,SRP050992,not sorted,2014-12-09T16:07:00Z,1
SRR1700062,RNA-Seq,51,669955176,PRJNA269761,SAMN03256498,433818392,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""s3_gs_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX802586,GSM1562575,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562575,single H1 hESC,SRP050992,not sorted,2014-12-09T16:08:00Z,1
SRR1700063,RNA-Seq,51,448405158,PRJNA269761,SAMN03256542,275143049,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""s3_gs_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802587,GSM1562576,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562576,single H1 hESC,SRP050992,not sorted,2014-12-09T16:06:00Z,1
SRR1700064,RNA-Seq,51,623400642,PRJNA269761,SAMN03256655,406796357,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""gs_ncbi_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX802588,GSM1562577,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562577,single H1 hESC,SRP050992,not sorted,2014-12-09T16:09:00Z,1
SRR1700065,RNA-Seq,51,598736277,PRJNA269761,SAMN03256502,389059967,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""ncbi_gs_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX802589,GSM1562578,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562578,single H1 hESC,SRP050992,not sorted,2014-12-09T16:08:00Z,1
SRR1700066,RNA-Seq,51,487850496,PRJNA269761,SAMN03256680,295434794,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""gs_ncbi_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX802590,GSM1562579,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562579,single H1 hESC,SRP050992,not sorted,2014-12-09T16:06:00Z,1
SRR1700067,RNA-Seq,51,353263128,PRJNA269761,SAMN03256602,215472121,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_ncbi_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX802591,GSM1562580,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562580,single H1 hESC,SRP050992,not sorted,2014-12-09T16:06:00Z,1
SRR1700068,RNA-Seq,51,346875633,PRJNA269761,SAMN03256532,209675022,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""gs_ncbi_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX802592,GSM1562581,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562581,single H1 hESC,SRP050992,not sorted,2014-12-09T16:07:00Z,1
SRR1700069,RNA-Seq,51,451175019,PRJNA269761,SAMN03256606,281412694,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""ncbi_gs_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX802593,GSM1562582,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562582,single H1 hESC,SRP050992,not sorted,2014-12-09T16:07:00Z,1
SRR1700070,RNA-Seq,51,418029303,PRJNA269761,SAMN03256505,260273292,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""ncbi_s3_gs""","""ncbi.public_s3.us-east-1_gs.US""",SRX802594,GSM1562583,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562583,single H1 hESC,SRP050992,not sorted,2014-12-09T16:08:00Z,1
SRR1700071,RNA-Seq,51,646142154,PRJNA269761,SAMN03256684,401171085,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_s3_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX802595,GSM1562584,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562584,single H1 hESC,SRP050992,not sorted,2014-12-09T16:08:00Z,1
SRR1700072,RNA-Seq,51,357912645,PRJNA269761,SAMN03256597,215048561,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""gs_ncbi_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX802596,GSM1562585,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562585,single H1 hESC,SRP050992,not sorted,2014-12-09T16:08:00Z,1
SRR1700073,RNA-Seq,51,81375753,PRJNA269761,SAMN03256696,49711936,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_s3_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX802597,GSM1562586,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562586,single H1 hESC,SRP050992,not sorted,2014-12-09T16:07:00Z,1
SRR1700074,RNA-Seq,51,615237939,PRJNA269761,SAMN03256488,399488041,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_ncbi_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX802598,GSM1562587,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562587,single H1 hESC,SRP050992,not sorted,2014-12-09T16:08:00Z,1
SRR1700075,RNA-Seq,51,421408665,PRJNA269761,SAMN03256588,251274685,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802599,GSM1562588,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562588,single H1 hESC,SRP050992,not sorted,2014-12-09T16:09:00Z,1
SRR1700076,RNA-Seq,51,629099076,PRJNA269761,SAMN03256661,408342679,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""gs_s3_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX802600,GSM1562589,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562589,single H1 hESC,SRP050992,not sorted,2014-12-09T16:08:00Z,1
SRR1700077,RNA-Seq,51,587116488,PRJNA269761,SAMN03256604,382957862,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""gs_s3_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX802601,GSM1562590,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562590,single H1 hESC,SRP050992,not sorted,2014-12-09T16:11:00Z,1
SRR1700078,RNA-Seq,51,480120477,PRJNA269761,SAMN03256574,289912835,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""s3_gs_ncbi""","""gs.US_ncbi.public_s3.us-east-1""",SRX802602,GSM1562591,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562591,single H1 hESC,SRP050992,not sorted,2014-12-09T16:08:00Z,1
SRR1700079,RNA-Seq,51,390586713,PRJNA269761,SAMN03256635,237788095,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""ncbi_s3_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX802603,GSM1562592,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562592,single H1 hESC,SRP050992,not sorted,2014-12-09T16:07:00Z,1
SRR1700080,RNA-Seq,51,419537322,PRJNA269761,SAMN03256638,253820459,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""gs_ncbi_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX802604,GSM1562593,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562593,single H1 hESC,SRP050992,not sorted,2014-12-09T16:07:00Z,1
SRR1700081,RNA-Seq,51,575380266,PRJNA269761,SAMN03256838,358671321,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""s3_ncbi_gs""","""ncbi.public_s3.us-east-1_gs.US""",SRX802605,GSM1562594,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562594,single H1 hESC,SRP050992,not sorted,2014-12-09T16:09:00Z,1
SRR1700082,RNA-Seq,51,655327866,PRJNA269761,SAMN03256889,407002221,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""ncbi_gs_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX802606,GSM1562595,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562595,single H1 hESC,SRP050992,not sorted,2014-12-09T16:12:00Z,1
SRR1700083,RNA-Seq,51,724818171,PRJNA269761,SAMN03256729,448006196,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""gs_ncbi_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX802607,GSM1562596,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562596,single H1 hESC,SRP050992,not sorted,2014-12-09T16:12:00Z,1
SRR1700084,RNA-Seq,51,460319931,PRJNA269761,SAMN03256586,275264612,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""ncbi_s3_gs""","""gs.US_ncbi.public_s3.us-east-1""",SRX802608,GSM1562597,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562597,single H1 hESC,SRP050992,not sorted,2014-12-09T16:09:00Z,1
SRR1700085,RNA-Seq,51,296693316,PRJNA269761,SAMN03256613,181288789,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_s3_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802609,GSM1562598,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562598,single H1 hESC,SRP050992,not sorted,2014-12-09T16:08:00Z,1
SRR1700086,RNA-Seq,51,491202114,PRJNA269761,SAMN03256752,319063417,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""ncbi_gs_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802610,GSM1562599,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,30-35,ILLUMINA,2015-06-24T00:00:00Z,GSM1562599,single H1 hESC,SRP050992,not sorted,2014-12-09T16:09:00Z,1
SRR1700087,RNA-Seq,51,266730357,PRJNA269761,SAMN03256885,172580182,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""s3_ncbi_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX802611,GSM1562600,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562600,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:05:00Z,1
SRR1700088,RNA-Seq,51,196345155,PRJNA269761,SAMN03256745,135443980,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""ncbi_gs_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX802612,GSM1562601,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562601,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:04:00Z,1
SRR1700089,RNA-Seq,51,338261121,PRJNA269761,SAMN03256928,201226750,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""ncbi_s3_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX802613,GSM1562602,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562602,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:05:00Z,1
SRR1700090,RNA-Seq,51,261795954,PRJNA269761,SAMN03256878,183081222,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""ncbi_s3_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX802614,GSM1562603,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562603,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:05:00Z,1
SRR1700091,RNA-Seq,51,319129185,PRJNA269761,SAMN03256775,195032886,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""ncbi_gs_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802615,GSM1562604,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562604,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:06:00Z,1
SRR1700092,RNA-Seq,51,196388811,PRJNA269761,SAMN03256776,135539923,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""ncbi_s3_gs""","""ncbi.public_s3.us-east-1_gs.US""",SRX802616,GSM1562605,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562605,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:06:00Z,1
SRR1700093,RNA-Seq,51,120748620,PRJNA269761,SAMN03256925,79835965,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""gs_ncbi_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX802617,GSM1562606,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562606,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:05:00Z,1
SRR1700094,RNA-Seq,51,314162805,PRJNA269761,SAMN03256856,192669972,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""ncbi_gs_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX802618,GSM1562607,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562607,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:06:00Z,1
SRR1700095,RNA-Seq,51,107924619,PRJNA269761,SAMN03256803,63913931,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""s3_gs_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802619,GSM1562608,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562608,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:05:00Z,1
SRR1700096,RNA-Seq,51,237145716,PRJNA269761,SAMN03256905,154695070,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""gs_ncbi_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX802620,GSM1562609,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562609,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:07:00Z,1
SRR1700097,RNA-Seq,51,295590237,PRJNA269761,SAMN03256768,182403143,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""s3_ncbi_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX802621,GSM1562610,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562610,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:07:00Z,1
SRR1700098,RNA-Seq,51,217235265,PRJNA269761,SAMN03256861,144051994,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""gs_s3_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX802622,GSM1562611,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562611,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:07:00Z,1
SRR1700099,RNA-Seq,51,282105276,PRJNA269761,SAMN03256860,167251597,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""ncbi_s3_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX802623,GSM1562612,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562612,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:07:00Z,1
SRR1700100,RNA-Seq,51,336681651,PRJNA269761,SAMN03256823,199367716,human embryonic stem cells,GEO,public,"""sra_fastq_run.zq""","""ncbi_s3_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX802624,GSM1562613,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562613,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:07:00Z,1
SRR1700101,RNA-Seq,51,340463403,PRJNA269761,SAMN03256832,200742502,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""ncbi_gs_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX802625,GSM1562614,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562614,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:08:00Z,1
SRR1700102,RNA-Seq,51,448398579,PRJNA269761,SAMN03256797,263754867,human embryonic stem cells,GEO,public,"""fastq_run.zq_sra""","""s3_gs_ncbi""","""gs.US_ncbi.public_s3.us-east-1""",SRX802626,GSM1562615,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562615,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:09:00Z,1
SRR1700103,RNA-Seq,51,430761147,PRJNA269761,SAMN03256906,252726703,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""gs_ncbi_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX802627,GSM1562616,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562616,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:08:00Z,1
SRR1700104,RNA-Seq,51,317008809,PRJNA269761,SAMN03256742,191202501,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""s3_ncbi_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX802628,GSM1562617,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562617,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:08:00Z,1
SRR1700105,RNA-Seq,51,434779896,PRJNA269761,SAMN03256853,256512631,human embryonic stem cells,GEO,public,"""sra_run.zq_fastq""","""s3_ncbi_gs""","""gs.US_ncbi.public_s3.us-east-1""",SRX802629,GSM1562618,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562618,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:09:00Z,1
SRR1700106,RNA-Seq,51,358916376,PRJNA269761,SAMN03256769,227877066,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""s3_gs_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX802630,GSM1562620,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562620,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:08:00Z,1
SRR1700107,RNA-Seq,51,446037432,PRJNA269761,SAMN03256926,263778820,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""gs_ncbi_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX802631,GSM1562622,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562622,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:09:00Z,1
SRR1700108,RNA-Seq,51,249084408,PRJNA269761,SAMN03256777,164638952,human embryonic stem cells,GEO,public,"""fastq_sra_run.zq""","""gs_s3_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX802632,GSM1562624,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562624,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:08:00Z,1
SRR1700109,RNA-Seq,51,278163894,PRJNA269761,SAMN03256852,178065806,human embryonic stem cells,GEO,public,"""run.zq_fastq_sra""","""s3_ncbi_gs""","""ncbi.public_s3.us-east-1_gs.US""",SRX802633,GSM1562626,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562626,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:09:00Z,1
SRR1700110,RNA-Seq,51,298471125,PRJNA269761,SAMN03256733,179032145,human embryonic stem cells,GEO,public,"""run.zq_sra_fastq""","""ncbi_gs_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX802634,GSM1562630,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,35-40,ILLUMINA,2015-06-24T00:00:00Z,GSM1562630,single H1-Fucci cell sorted from G1 phase of the cell cycle only,SRP050992,FACS sorted,2014-12-09T16:08:00Z,1
