Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,Experiment,Experiment.1,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,major_cell_type,Organism,Platform,protocol,ReleaseDate,Sample Name,source_name,SRA Study,DATASTORE filetype,DATASTORE provider,DATASTORE region
SRR3638618,RNA-Seq,150,46156500,PRJNA324641,SAMN05211794,22891795,GEO,public,SRX1826394,BTN30,GSM2189196,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189196,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638619,RNA-Seq,150,45956400,PRJNA324641,SAMN05211794,22749465,GEO,public,SRX1826394,BTN30,GSM2189196,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189196,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638620,RNA-Seq,150,69334350,PRJNA324641,SAMN05211795,34027516,GEO,public,SRX1826395,BTN30,GSM2189197,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189197,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638621,RNA-Seq,150,70246800,PRJNA324641,SAMN05211795,34247987,GEO,public,SRX1826395,BTN30,GSM2189197,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189197,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638622,RNA-Seq,150,69379950,PRJNA324641,SAMN05211795,34080814,GEO,public,SRX1826395,BTN30,GSM2189197,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189197,striatum,SRP076212,fastq,s3,s3.us-east-1
SRR3638623,RNA-Seq,150,68972550,PRJNA324641,SAMN05211795,33799674,GEO,public,SRX1826395,BTN30,GSM2189197,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189197,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638624,RNA-Seq,150,65481300,PRJNA324641,SAMN05211796,32196968,GEO,public,SRX1826396,BTN30,GSM2189198,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189198,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638625,RNA-Seq,150,66430350,PRJNA324641,SAMN05211796,32439110,GEO,public,SRX1826396,BTN30,GSM2189198,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189198,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638626,RNA-Seq,150,65569650,PRJNA324641,SAMN05211796,32256594,GEO,public,SRX1826396,BTN30,GSM2189198,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189198,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638627,RNA-Seq,150,65370150,PRJNA324641,SAMN05211796,32093701,GEO,public,SRX1826396,BTN30,GSM2189198,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189198,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638628,RNA-Seq,150,50453250,PRJNA324641,SAMN05211797,24763498,GEO,public,SRX1826397,BTN34,GSM2189199,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189199,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638629,RNA-Seq,150,51041400,PRJNA324641,SAMN05211797,24950559,GEO,public,SRX1826397,BTN34,GSM2189199,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189199,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638630,RNA-Seq,150,50470800,PRJNA324641,SAMN05211797,24804443,GEO,public,SRX1826397,BTN34,GSM2189199,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189199,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638631,RNA-Seq,150,53282400,PRJNA324641,SAMN05211797,25793443,GEO,public,SRX1826397,BTN34,GSM2189199,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189199,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638632,RNA-Seq,150,37265250,PRJNA324641,SAMN05211798,18168433,GEO,public,SRX1826398,BTN34,GSM2189200,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189200,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638633,RNA-Seq,150,37933050,PRJNA324641,SAMN05211798,18464999,GEO,public,SRX1826398,BTN34,GSM2189200,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189200,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638634,RNA-Seq,150,37840050,PRJNA324641,SAMN05211798,18465596,GEO,public,SRX1826398,BTN34,GSM2189200,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189200,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638635,RNA-Seq,150,39809400,PRJNA324641,SAMN05211798,19189914,GEO,public,SRX1826398,BTN34,GSM2189200,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189200,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638636,RNA-Seq,150,68220900,PRJNA324641,SAMN05211829,32540008,GEO,public,SRX1826399,BTN34,GSM2189201,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189201,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638637,RNA-Seq,150,68742450,PRJNA324641,SAMN05211829,32716671,GEO,public,SRX1826399,BTN34,GSM2189201,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189201,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638638,RNA-Seq,150,68383500,PRJNA324641,SAMN05211829,32653889,GEO,public,SRX1826399,BTN34,GSM2189201,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189201,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638639,RNA-Seq,150,71947350,PRJNA324641,SAMN05211829,33890458,GEO,public,SRX1826399,BTN34,GSM2189201,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189201,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638640,RNA-Seq,150,78869400,PRJNA324641,SAMN05211830,37555147,GEO,public,SRX1826400,BTN34,GSM2189202,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189202,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638641,RNA-Seq,150,79408500,PRJNA324641,SAMN05211830,37741908,GEO,public,SRX1826400,BTN34,GSM2189202,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189202,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638642,RNA-Seq,150,78902400,PRJNA324641,SAMN05211830,37639840,GEO,public,SRX1826400,BTN34,GSM2189202,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189202,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638643,RNA-Seq,150,82660800,PRJNA324641,SAMN05211830,38860705,GEO,public,SRX1826400,BTN34,GSM2189202,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189202,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638644,RNA-Seq,150,63937200,PRJNA324641,SAMN05211831,30237127,GEO,public,SRX1826401,BTN34,GSM2189203,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189203,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638645,RNA-Seq,150,61770750,PRJNA324641,SAMN05211831,29147307,GEO,public,SRX1826401,BTN34,GSM2189203,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189203,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638646,RNA-Seq,150,62129550,PRJNA324641,SAMN05211831,29450790,GEO,public,SRX1826401,BTN34,GSM2189203,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189203,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638647,RNA-Seq,150,64700850,PRJNA324641,SAMN05211831,30271413,GEO,public,SRX1826401,BTN34,GSM2189203,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189203,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638648,RNA-Seq,150,62840100,PRJNA324641,SAMN05211832,29817369,GEO,public,SRX1826402,BTN34,GSM2189204,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189204,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638649,RNA-Seq,150,61125150,PRJNA324641,SAMN05211832,28962776,GEO,public,SRX1826402,BTN34,GSM2189204,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189204,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638650,RNA-Seq,150,60834750,PRJNA324641,SAMN05211832,28942051,GEO,public,SRX1826402,BTN34,GSM2189204,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189204,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638651,RNA-Seq,150,64026900,PRJNA324641,SAMN05211832,30057588,GEO,public,SRX1826402,BTN34,GSM2189204,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189204,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638652,RNA-Seq,150,49099500,PRJNA324641,SAMN05211833,23746188,GEO,public,SRX1826403,BTN34,GSM2189205,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189205,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638653,RNA-Seq,150,49751400,PRJNA324641,SAMN05211833,24023409,GEO,public,SRX1826403,BTN34,GSM2189205,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189205,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638654,RNA-Seq,150,49607100,PRJNA324641,SAMN05211833,24037138,GEO,public,SRX1826403,BTN34,GSM2189205,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189205,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638655,RNA-Seq,150,52268700,PRJNA324641,SAMN05211833,24970046,GEO,public,SRX1826403,BTN34,GSM2189205,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189205,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638656,RNA-Seq,150,72247500,PRJNA324641,SAMN05211834,34969502,GEO,public,SRX1826404,BTN35,GSM2189206,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189206,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638657,RNA-Seq,150,73105350,PRJNA324641,SAMN05211834,35262967,GEO,public,SRX1826404,BTN35,GSM2189206,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189206,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638658,RNA-Seq,150,72859050,PRJNA324641,SAMN05211834,35281372,GEO,public,SRX1826404,BTN35,GSM2189206,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189206,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638659,RNA-Seq,150,75077250,PRJNA324641,SAMN05211834,35841945,GEO,public,SRX1826404,BTN35,GSM2189206,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189206,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638660,RNA-Seq,150,65053500,PRJNA324641,SAMN05211835,31227633,GEO,public,SRX1826405,BTN35,GSM2189207,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189207,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638661,RNA-Seq,150,64440750,PRJNA324641,SAMN05211835,30831119,GEO,public,SRX1826405,BTN35,GSM2189207,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189207,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638662,RNA-Seq,150,65303850,PRJNA324641,SAMN05211835,31338909,GEO,public,SRX1826405,BTN35,GSM2189207,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189207,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638663,RNA-Seq,150,66915300,PRJNA324641,SAMN05211835,31700060,GEO,public,SRX1826405,BTN35,GSM2189207,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189207,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638664,RNA-Seq,150,79283250,PRJNA324641,SAMN05211836,37977253,GEO,public,SRX1826406,BTN35,GSM2189208,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189208,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638665,RNA-Seq,150,80140200,PRJNA324641,SAMN05211836,38254575,GEO,public,SRX1826406,BTN35,GSM2189208,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189208,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638666,RNA-Seq,150,79691250,PRJNA324641,SAMN05211836,38257367,GEO,public,SRX1826406,BTN35,GSM2189208,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189208,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638667,RNA-Seq,150,82759500,PRJNA324641,SAMN05211836,39130729,GEO,public,SRX1826406,BTN35,GSM2189208,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189208,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638668,RNA-Seq,150,55120800,PRJNA324641,SAMN05211837,26945205,GEO,public,SRX1826407,BTN35,GSM2189209,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189209,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638669,RNA-Seq,150,56479050,PRJNA324641,SAMN05211837,27565653,GEO,public,SRX1826407,BTN35,GSM2189209,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189209,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638670,RNA-Seq,150,55826250,PRJNA324641,SAMN05211837,27325104,GEO,public,SRX1826407,BTN35,GSM2189209,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189209,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638671,RNA-Seq,150,58328700,PRJNA324641,SAMN05211837,28165620,GEO,public,SRX1826407,BTN35,GSM2189209,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189209,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638672,RNA-Seq,150,61155900,PRJNA324641,SAMN05211838,29767336,GEO,public,SRX1826408,BTN35,GSM2189210,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189210,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638673,RNA-Seq,150,62307900,PRJNA324641,SAMN05211838,30243057,GEO,public,SRX1826408,BTN35,GSM2189210,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189210,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638674,RNA-Seq,150,61869750,PRJNA324641,SAMN05211838,30208840,GEO,public,SRX1826408,BTN35,GSM2189210,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189210,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638675,RNA-Seq,150,64803000,PRJNA324641,SAMN05211838,31118807,GEO,public,SRX1826408,BTN35,GSM2189210,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189210,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638676,RNA-Seq,150,68006400,PRJNA324641,SAMN05211839,32771865,GEO,public,SRX1826409,BTN35,GSM2189211,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189211,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638677,RNA-Seq,150,68605500,PRJNA324641,SAMN05211839,32989288,GEO,public,SRX1826409,BTN35,GSM2189211,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189211,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638678,RNA-Seq,150,68565450,PRJNA324641,SAMN05211839,33117256,GEO,public,SRX1826409,BTN35,GSM2189211,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189211,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638679,RNA-Seq,150,70475550,PRJNA324641,SAMN05211839,33541226,GEO,public,SRX1826409,BTN35,GSM2189211,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189211,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638680,RNA-Seq,150,65808000,PRJNA324641,SAMN05211840,31218745,GEO,public,SRX1826410,BTN35,GSM2189212,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189212,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638681,RNA-Seq,150,66044100,PRJNA324641,SAMN05211840,31249235,GEO,public,SRX1826410,BTN35,GSM2189212,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189212,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638682,RNA-Seq,150,65898000,PRJNA324641,SAMN05211840,31304990,GEO,public,SRX1826410,BTN35,GSM2189212,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189212,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638683,RNA-Seq,150,68039700,PRJNA324641,SAMN05211840,31909910,GEO,public,SRX1826410,BTN35,GSM2189212,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189212,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638684,RNA-Seq,150,49864800,PRJNA324641,SAMN05211841,24298003,GEO,public,SRX1826411,BTN35,GSM2189213,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189213,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638685,RNA-Seq,150,50404800,PRJNA324641,SAMN05211841,24535619,GEO,public,SRX1826411,BTN35,GSM2189213,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189213,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638686,RNA-Seq,150,50198550,PRJNA324641,SAMN05211841,24504704,GEO,public,SRX1826411,BTN35,GSM2189213,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189213,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638687,RNA-Seq,150,50783250,PRJNA324641,SAMN05211841,24603761,GEO,public,SRX1826411,BTN35,GSM2189213,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189213,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638688,RNA-Seq,150,46207500,PRJNA324641,SAMN05211842,22965619,GEO,public,SRX1826412,BTN28,GSM2189214,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189214,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3638689,RNA-Seq,150,47153400,PRJNA324641,SAMN05211842,23239757,GEO,public,SRX1826412,BTN28,GSM2189214,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189214,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638690,RNA-Seq,150,46529100,PRJNA324641,SAMN05211842,23127953,GEO,public,SRX1826412,BTN28,GSM2189214,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189214,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3638691,RNA-Seq,150,46599300,PRJNA324641,SAMN05211842,23084338,GEO,public,SRX1826412,BTN28,GSM2189214,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2189214,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
