Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,c1_chip_id,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,experiment_sample_name,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Tissue
SRR1974895,prenatal 16-18 W,RNA-Seq,202,605569336,PRJNA281204,SAMN03486014,423095674,nochipID10,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996213,FB_S1,GSM1658223,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658223,Brain,SRP057196,cortex
SRR1974896,prenatal 16-18 W,RNA-Seq,202,494053418,PRJNA281204,SAMN03486015,346118600,nochipID10,fetal_replicating,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996214,FB_S1,GSM1658224,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658224,Brain,SRP057196,cortex
SRR1974897,prenatal 16-18 W,RNA-Seq,202,598327030,PRJNA281204,SAMN03486016,420539921,nochipID10,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996215,FB_S1,GSM1658225,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658225,Brain,SRP057196,cortex
SRR1974898,prenatal 16-18 W,RNA-Seq,202,518332202,PRJNA281204,SAMN03486017,362318746,nochipID10,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996216,FB_S1,GSM1658226,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658226,Brain,SRP057196,cortex
SRR1974899,prenatal 16-18 W,RNA-Seq,202,560392238,PRJNA281204,SAMN03486018,393551206,nochipID10,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996217,FB_S1,GSM1658227,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658227,Brain,SRP057196,cortex
SRR1974900,prenatal 16-18 W,RNA-Seq,202,545108514,PRJNA281204,SAMN03486019,382426330,nochipID10,fetal_replicating,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996218,FB_S1,GSM1658228,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658228,Brain,SRP057196,cortex
SRR1974901,prenatal 16-18 W,RNA-Seq,202,406627818,PRJNA281204,SAMN03485967,284782847,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996219,FB_S2,GSM1658229,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658229,Brain,SRP057196,cortex
SRR1974902,prenatal 16-18 W,RNA-Seq,202,335288084,PRJNA281204,SAMN03485968,235274545,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996220,FB_S2,GSM1658230,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658230,Brain,SRP057196,cortex
SRR1974903,prenatal 16-18 W,RNA-Seq,202,483030480,PRJNA281204,SAMN03486020,337750378,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996221,FB_S2,GSM1658231,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658231,Brain,SRP057196,cortex
SRR1974904,prenatal 16-18 W,RNA-Seq,202,240404644,PRJNA281204,SAMN03486021,168439487,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996222,FB_S2,GSM1658232,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658232,Brain,SRP057196,cortex
SRR1974905,prenatal 16-18 W,RNA-Seq,202,343720372,PRJNA281204,SAMN03486022,239581837,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996223,FB_S2,GSM1658233,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658233,Brain,SRP057196,cortex
SRR1974906,prenatal 16-18 W,RNA-Seq,202,456450714,PRJNA281204,SAMN03486023,317940727,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996224,FB_S2,GSM1658234,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658234,Brain,SRP057196,cortex
SRR1974907,prenatal 16-18 W,RNA-Seq,202,429098096,PRJNA281204,SAMN03486024,300575421,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996225,FB_S2,GSM1658235,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658235,Brain,SRP057196,cortex
SRR1974908,prenatal 16-18 W,RNA-Seq,202,409399258,PRJNA281204,SAMN03486025,286597399,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996226,FB_S2,GSM1658236,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658236,Brain,SRP057196,cortex
SRR1974909,prenatal 16-18 W,RNA-Seq,202,425354228,PRJNA281204,SAMN03485966,298698760,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996227,FB_S2,GSM1658237,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658237,Brain,SRP057196,cortex
SRR1974910,prenatal 16-18 W,RNA-Seq,202,339489078,PRJNA281204,SAMN03485969,238294233,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996228,FB_S2,GSM1658238,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658238,Brain,SRP057196,cortex
SRR1974911,prenatal 16-18 W,RNA-Seq,202,393354196,PRJNA281204,SAMN03485970,274268815,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996229,FB_S2,GSM1658239,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658239,Brain,SRP057196,cortex
SRR1974912,prenatal 16-18 W,RNA-Seq,202,344948128,PRJNA281204,SAMN03485971,243981850,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996230,FB_S2,GSM1658240,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658240,Brain,SRP057196,cortex
SRR1974913,prenatal 16-18 W,RNA-Seq,202,471296906,PRJNA281204,SAMN03485972,330512057,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996231,FB_S2,GSM1658241,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658241,Brain,SRP057196,cortex
SRR1974914,prenatal 16-18 W,RNA-Seq,202,293576498,PRJNA281204,SAMN03485973,205822368,nochipID11,fetal_replicating,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996232,FB_S2,GSM1658242,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658242,Brain,SRP057196,cortex
SRR1974915,prenatal 16-18 W,RNA-Seq,202,283217534,PRJNA281204,SAMN03485974,197919922,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996233,FB_S2,GSM1658243,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658243,Brain,SRP057196,cortex
SRR1974916,prenatal 16-18 W,RNA-Seq,202,419686916,PRJNA281204,SAMN03485975,294269588,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996234,FB_S2,GSM1658244,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658244,Brain,SRP057196,cortex
SRR1974917,prenatal 16-18 W,RNA-Seq,202,337943980,PRJNA281204,SAMN03485976,235963545,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996235,FB_S2,GSM1658245,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658245,Brain,SRP057196,cortex
SRR1974918,prenatal 16-18 W,RNA-Seq,202,429909934,PRJNA281204,SAMN03485977,300961747,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996236,FB_S2,GSM1658246,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658246,Brain,SRP057196,cortex
SRR1974919,prenatal 16-18 W,RNA-Seq,202,371199038,PRJNA281204,SAMN03485978,258832249,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996237,FB_S2,GSM1658247,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658247,Brain,SRP057196,cortex
SRR1974920,prenatal 16-18 W,RNA-Seq,202,445807940,PRJNA281204,SAMN03485979,309499890,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996238,FB_S2,GSM1658248,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658248,Brain,SRP057196,cortex
SRR1974921,prenatal 16-18 W,RNA-Seq,202,531893876,PRJNA281204,SAMN03485980,370678723,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996239,FB_S2,GSM1658249,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658249,Brain,SRP057196,cortex
SRR1974922,prenatal 16-18 W,RNA-Seq,202,336719860,PRJNA281204,SAMN03485981,236313154,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996240,FB_S2,GSM1658251,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658251,Brain,SRP057196,cortex
SRR1974923,prenatal 16-18 W,RNA-Seq,202,396647200,PRJNA281204,SAMN03485982,275845234,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996241,FB_S2,GSM1658253,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658253,Brain,SRP057196,cortex
SRR1974924,prenatal 16-18 W,RNA-Seq,202,457385166,PRJNA281204,SAMN03485983,318673580,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996242,FB_S2,GSM1658255,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658255,Brain,SRP057196,cortex
SRR1974925,prenatal 16-18 W,RNA-Seq,202,372706968,PRJNA281204,SAMN03485984,260041327,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996243,FB_S2,GSM1658257,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658257,Brain,SRP057196,cortex
SRR1974926,prenatal 16-18 W,RNA-Seq,202,472941590,PRJNA281204,SAMN03485985,329727086,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996244,FB_S2,GSM1658259,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658259,Brain,SRP057196,cortex
SRR1974927,prenatal 16-18 W,RNA-Seq,202,626515322,PRJNA281204,SAMN03485986,436933354,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996245,FB_S2,GSM1658262,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658262,Brain,SRP057196,cortex
SRR1974928,prenatal 16-18 W,RNA-Seq,202,368108236,PRJNA281204,SAMN03485987,258305778,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996246,FB_S2,GSM1658264,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658264,Brain,SRP057196,cortex
SRR1974929,prenatal 16-18 W,RNA-Seq,202,529668038,PRJNA281204,SAMN03485988,367581719,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996247,FB_S2,GSM1658266,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658266,Brain,SRP057196,cortex
SRR1974930,prenatal 16-18 W,RNA-Seq,202,457667764,PRJNA281204,SAMN03485989,317560574,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996248,FB_S2,GSM1658268,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658268,Brain,SRP057196,cortex
SRR1974931,prenatal 16-18 W,RNA-Seq,202,500545092,PRJNA281204,SAMN03485990,348513449,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996249,FB_S2,GSM1658270,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658270,Brain,SRP057196,cortex
SRR1974932,prenatal 16-18 W,RNA-Seq,202,372289636,PRJNA281204,SAMN03485991,259257894,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996250,FB_S2,GSM1658272,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658272,Brain,SRP057196,cortex
SRR1974933,prenatal 16-18 W,RNA-Seq,202,403422482,PRJNA281204,SAMN03485992,281323940,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996251,FB_S2,GSM1658275,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658275,Brain,SRP057196,cortex
SRR1974934,prenatal 16-18 W,RNA-Seq,202,203980408,PRJNA281204,SAMN03485993,142620436,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996252,FB_S2,GSM1658277,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658277,Brain,SRP057196,cortex
SRR1974935,prenatal 16-18 W,RNA-Seq,202,452780980,PRJNA281204,SAMN03485994,317476198,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996253,FB_S2,GSM1658279,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658279,Brain,SRP057196,cortex
SRR1974936,prenatal 16-18 W,RNA-Seq,202,393358640,PRJNA281204,SAMN03485995,274415301,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996254,FB_S2,GSM1658281,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658281,Brain,SRP057196,cortex
SRR1974937,prenatal 16-18 W,RNA-Seq,202,476458006,PRJNA281204,SAMN03485936,333199145,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996255,FB_S2,GSM1658284,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658284,Brain,SRP057196,cortex
SRR1974938,prenatal 16-18 W,RNA-Seq,202,366220546,PRJNA281204,SAMN03485937,255584020,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996256,FB_S2,GSM1658286,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658286,Brain,SRP057196,cortex
SRR1974939,prenatal 16-18 W,RNA-Seq,202,351742802,PRJNA281204,SAMN03485938,246497809,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996257,FB_S2,GSM1658288,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658288,Brain,SRP057196,cortex
SRR1974940,prenatal 16-18 W,RNA-Seq,202,409100096,PRJNA281204,SAMN03485939,286196186,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996258,FB_S2,GSM1658290,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658290,Brain,SRP057196,cortex
SRR1974941,prenatal 16-18 W,RNA-Seq,202,431603300,PRJNA281204,SAMN03485940,299842347,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996259,FB_S2,GSM1658292,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658292,Brain,SRP057196,cortex
SRR1974942,prenatal 16-18 W,RNA-Seq,202,516774782,PRJNA281204,SAMN03485941,360854731,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996260,FB_S2,GSM1658294,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658294,Brain,SRP057196,cortex
SRR1974943,prenatal 16-18 W,RNA-Seq,202,280708896,PRJNA281204,SAMN03485942,196182822,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996261,FB_S2,GSM1658297,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658297,Brain,SRP057196,cortex
SRR1974944,prenatal 16-18 W,RNA-Seq,202,455183568,PRJNA281204,SAMN03485943,317641383,nochipID11,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996262,FB_S2,GSM1658299,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658299,Brain,SRP057196,cortex
SRR1974945,prenatal 16-18 W,RNA-Seq,202,523030722,PRJNA281204,SAMN03485944,365587552,nochipID11,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996263,FB_S2,GSM1658301,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658301,Brain,SRP057196,cortex
SRR1974946,prenatal 16-18 W,RNA-Seq,202,252079840,PRJNA281204,SAMN03485945,176808725,nochipID11,fetal_replicating,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996264,FB_S2,GSM1658304,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658304,Brain,SRP057196,cortex
SRR1974947,prenatal 16-18 W,RNA-Seq,202,408869210,PRJNA281204,SAMN03485946,286237735,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996265,FB_S3,GSM1658305,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658305,Brain,SRP057196,cortex
SRR1974948,prenatal 16-18 W,RNA-Seq,202,479370240,PRJNA281204,SAMN03485947,334017063,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996266,FB_S3,GSM1658306,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658306,Brain,SRP057196,cortex
SRR1974949,prenatal 16-18 W,RNA-Seq,202,462311744,PRJNA281204,SAMN03485948,322687462,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996267,FB_S3,GSM1658307,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658307,Brain,SRP057196,cortex
SRR1974950,prenatal 16-18 W,RNA-Seq,202,416955270,PRJNA281204,SAMN03485949,290929888,nochipID13,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996268,FB_S3,GSM1658308,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658308,Brain,SRP057196,cortex
SRR1974951,prenatal 16-18 W,RNA-Seq,202,448860160,PRJNA281204,SAMN03485950,313092771,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996269,FB_S3,GSM1658309,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658309,Brain,SRP057196,cortex
SRR1974952,prenatal 16-18 W,RNA-Seq,202,530571584,PRJNA281204,SAMN03485951,369301851,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996270,FB_S3,GSM1658310,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658310,Brain,SRP057196,cortex
SRR1974953,prenatal 16-18 W,RNA-Seq,202,335401002,PRJNA281204,SAMN03485952,234632776,nochipID13,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996271,FB_S3,GSM1658311,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658311,Brain,SRP057196,cortex
SRR1974954,prenatal 16-18 W,RNA-Seq,202,384858682,PRJNA281204,SAMN03485953,269264495,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996272,FB_S3,GSM1658312,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658312,Brain,SRP057196,cortex
SRR1974955,prenatal 16-18 W,RNA-Seq,202,423915382,PRJNA281204,SAMN03485954,294420516,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996273,FB_S3,GSM1658313,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658313,Brain,SRP057196,cortex
SRR1974956,prenatal 16-18 W,RNA-Seq,202,514055458,PRJNA281204,SAMN03485955,357167470,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996274,FB_S3,GSM1658314,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658314,Brain,SRP057196,cortex
SRR1974957,prenatal 16-18 W,RNA-Seq,202,433497858,PRJNA281204,SAMN03485956,303106278,nochipID13,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996275,FB_S3,GSM1658315,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658315,Brain,SRP057196,cortex
SRR1974958,prenatal 16-18 W,RNA-Seq,202,288833336,PRJNA281204,SAMN03485957,201291753,nochipID13,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996276,FB_S3,GSM1658316,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658316,Brain,SRP057196,cortex
SRR1974959,prenatal 16-18 W,RNA-Seq,202,424187072,PRJNA281204,SAMN03485958,296980606,nochipID13,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996277,FB_S3,GSM1658317,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658317,Brain,SRP057196,cortex
SRR1974960,prenatal 16-18 W,RNA-Seq,202,253032674,PRJNA281204,SAMN03485959,176324460,nochipID13,fetal_quiescent,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996278,FB_S3,GSM1658318,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658318,Brain,SRP057196,cortex
SRR1974961,prenatal 16-18 W,RNA-Seq,202,460054192,PRJNA281204,SAMN03485960,321311287,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996279,FB_S3,GSM1658319,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658319,Brain,SRP057196,cortex
SRR1974962,prenatal 16-18 W,RNA-Seq,202,492338034,PRJNA281204,SAMN03485961,342731398,nochipID13,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996280,FB_S3,GSM1658320,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658320,Brain,SRP057196,cortex
