Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type_or_stage,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,create_date,version
SRR3555471,RNA-Seq,200,556032200,PRJNA322308,SAMN05151359,463657540,Hepatic endoderm 2,GEO,public,"""sra_fastq_run.zq""","""ncbi_gs_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782265,GSM2170663,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170663,iPSC line TkDA3-4,SRP075475,2016-05-20T14:25:00Z,1
SRR3555472,RNA-Seq,200,497876400,PRJNA322308,SAMN05151360,417270344,Hepatic endoderm 2,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782266,GSM2170664,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170664,iPSC line TkDA3-4,SRP075475,2016-05-20T14:23:00Z,1
SRR3555473,RNA-Seq,200,514011200,PRJNA322308,SAMN05151361,430857312,Hepatic endoderm 2,GEO,public,"""fastq_run.zq_sra""","""ncbi_gs_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782267,GSM2170665,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170665,iPSC line TkDA3-4,SRP075475,2016-05-20T14:23:00Z,1
SRR3555474,RNA-Seq,200,638277200,PRJNA322308,SAMN05151362,529625232,Hepatic endoderm 2,GEO,public,"""sra_run.zq_fastq""","""gs_ncbi_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782268,GSM2170666,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170666,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555475,RNA-Seq,200,843865400,PRJNA322308,SAMN05151363,697027749,Hepatic endoderm 2,GEO,public,"""run.zq_sra_fastq""","""s3_ncbi_gs""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782269,GSM2170667,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170667,iPSC line TkDA3-4,SRP075475,2016-05-20T14:27:00Z,1
SRR3555476,RNA-Seq,200,707459800,PRJNA322308,SAMN05151364,583668644,Hepatic endoderm 2,GEO,public,"""sra_fastq_run.zq""","""ncbi_gs_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782270,GSM2170668,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170668,iPSC line TkDA3-4,SRP075475,2016-05-20T14:26:00Z,1
SRR3555477,RNA-Seq,200,704513800,PRJNA322308,SAMN05151365,575779683,Hepatic endoderm 2,GEO,public,"""sra_run.zq_fastq""","""gs_ncbi_s3""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782271,GSM2170669,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170669,iPSC line TkDA3-4,SRP075475,2016-05-20T14:26:00Z,1
SRR3555478,RNA-Seq,200,731163000,PRJNA322308,SAMN05151366,603498528,Hepatic endoderm 2,GEO,public,"""fastq_sra_run.zq""","""ncbi_s3_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782272,GSM2170670,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170670,iPSC line TkDA3-4,SRP075475,2016-05-20T14:25:00Z,1
SRR3555479,RNA-Seq,200,614880400,PRJNA322308,SAMN05151367,507608068,Hepatic endoderm 2,GEO,public,"""fastq_run.zq_sra""","""s3_gs_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782273,GSM2170671,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170671,iPSC line TkDA3-4,SRP075475,2016-05-20T14:25:00Z,1
SRR3555480,RNA-Seq,200,754246200,PRJNA322308,SAMN05151368,624704175,Hepatic endoderm 2,GEO,public,"""sra_fastq_run.zq""","""gs_ncbi_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782274,GSM2170672,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170672,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555481,RNA-Seq,200,615287200,PRJNA322308,SAMN05151489,504279825,Hepatic endoderm 2,GEO,public,"""run.zq_sra_fastq""","""s3_gs_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782275,GSM2170673,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170673,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555482,RNA-Seq,200,422491000,PRJNA322308,SAMN05151490,353692247,Hepatic endoderm 2,GEO,public,"""sra_run.zq_fastq""","""s3_ncbi_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782276,GSM2170674,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170674,iPSC line TkDA3-4,SRP075475,2016-05-20T14:23:00Z,1
SRR3555483,RNA-Seq,200,362721400,PRJNA322308,SAMN05151491,302605420,Hepatic endoderm 2,GEO,public,"""run.zq_sra_fastq""","""s3_gs_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782277,GSM2170675,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170675,iPSC line TkDA3-4,SRP075475,2016-05-20T14:23:00Z,1
SRR3555484,RNA-Seq,200,392505600,PRJNA322308,SAMN05151492,327846956,Hepatic endoderm 2,GEO,public,"""run.zq_fastq_sra""","""s3_gs_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782278,GSM2170676,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170676,iPSC line TkDA3-4,SRP075475,2016-05-20T14:23:00Z,1
SRR3555485,RNA-Seq,200,391681400,PRJNA322308,SAMN05151498,329343079,Hepatic endoderm 2,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782279,GSM2170677,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170677,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555486,RNA-Seq,200,451394600,PRJNA322308,SAMN05151493,376147228,Hepatic endoderm 2,GEO,public,"""sra_fastq_run.zq""","""gs_ncbi_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782280,GSM2170678,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170678,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555487,RNA-Seq,200,541452600,PRJNA322308,SAMN05151494,449043848,Hepatic endoderm 2,GEO,public,"""run.zq_fastq_sra""","""s3_gs_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782281,GSM2170679,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170679,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555488,RNA-Seq,200,558063400,PRJNA322308,SAMN05151495,461597772,Hepatic endoderm 2,GEO,public,"""sra_run.zq_fastq""","""s3_gs_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782282,GSM2170680,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170680,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555489,RNA-Seq,200,566602400,PRJNA322308,SAMN05151496,464271916,Hepatic endoderm 2,GEO,public,"""fastq_run.zq_sra""","""s3_ncbi_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782283,GSM2170681,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170681,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555490,RNA-Seq,200,507322800,PRJNA322308,SAMN05151497,420865202,Hepatic endoderm 2,GEO,public,"""fastq_run.zq_sra""","""gs_ncbi_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782284,GSM2170682,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170682,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555491,RNA-Seq,200,473573000,PRJNA322308,SAMN05151499,392588368,Hepatic endoderm 2,GEO,public,"""sra_fastq_run.zq""","""gs_ncbi_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782285,GSM2170683,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170683,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555492,RNA-Seq,200,580694800,PRJNA322308,SAMN05151500,481871103,Hepatic endoderm 2,GEO,public,"""sra_fastq_run.zq""","""ncbi_s3_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782286,GSM2170684,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170684,iPSC line TkDA3-4,SRP075475,2016-05-20T14:25:00Z,1
SRR3555493,RNA-Seq,200,534445600,PRJNA322308,SAMN05151501,440184963,Hepatic endoderm 2,GEO,public,"""sra_fastq_run.zq""","""gs_ncbi_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782287,GSM2170685,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170685,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555494,RNA-Seq,200,399543800,PRJNA322308,SAMN05151502,335886265,Hepatic endoderm 2,GEO,public,"""run.zq_fastq_sra""","""s3_ncbi_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782288,GSM2170686,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170686,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555495,RNA-Seq,200,500369000,PRJNA322308,SAMN05151503,417319522,Hepatic endoderm 2,GEO,public,"""fastq_run.zq_sra""","""s3_gs_ncbi""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782289,GSM2170687,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170687,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555496,RNA-Seq,200,722662600,PRJNA322308,SAMN05151504,598704258,Hepatic endoderm 2,GEO,public,"""fastq_run.zq_sra""","""ncbi_gs_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782290,GSM2170688,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170688,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555497,RNA-Seq,200,708066600,PRJNA322308,SAMN05151505,583979929,Hepatic endoderm 2,GEO,public,"""run.zq_fastq_sra""","""s3_ncbi_gs""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782291,GSM2170689,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170689,iPSC line TkDA3-4,SRP075475,2016-05-20T14:25:00Z,1
SRR3555498,RNA-Seq,200,609577200,PRJNA322308,SAMN05151506,505865567,Hepatic endoderm 2,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782292,GSM2170690,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170690,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555499,RNA-Seq,200,510947800,PRJNA322308,SAMN05151507,424426573,Hepatic endoderm 2,GEO,public,"""run.zq_fastq_sra""","""gs_ncbi_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782293,GSM2170691,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170691,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555500,RNA-Seq,200,668569600,PRJNA322308,SAMN05151508,554180233,Hepatic endoderm 2,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782294,GSM2170692,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170692,iPSC line TkDA3-4,SRP075475,2016-05-20T14:25:00Z,1
SRR3555501,RNA-Seq,200,655237800,PRJNA322308,SAMN05151509,539929059,Hepatic endoderm 2,GEO,public,"""sra_run.zq""","""ncbi_s3_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782295,GSM2170693,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170693,iPSC line TkDA3-4,SRP075475,2016-05-20T14:25:00Z,1
SRR3555502,RNA-Seq,200,309230600,PRJNA322308,SAMN05151510,244115598,Immature hepatocyte-like 1,GEO,public,"""run.zq_sra_fastq""","""gs_ncbi_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782296,GSM2170694,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170694,iPSC line TkDA3-4,SRP075475,2016-05-20T14:23:00Z,1
SRR3555503,RNA-Seq,200,368835800,PRJNA322308,SAMN05151511,291761258,Immature hepatocyte-like 1,GEO,public,"""fastq_run.zq_sra""","""s3_gs_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782297,GSM2170695,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170695,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555504,RNA-Seq,200,382771600,PRJNA322308,SAMN05151512,301649082,Immature hepatocyte-like 1,GEO,public,"""fastq_run.zq_sra""","""ncbi_gs_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782298,GSM2170696,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170696,iPSC line TkDA3-4,SRP075475,2016-05-20T14:23:00Z,1
SRR3555505,RNA-Seq,200,303616800,PRJNA322308,SAMN05151513,242247453,Immature hepatocyte-like 1,GEO,public,"""run.zq_fastq_sra""","""gs_s3_ncbi""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782299,GSM2170697,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170697,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555506,RNA-Seq,200,332420400,PRJNA322308,SAMN05151514,266872871,Immature hepatocyte-like 1,GEO,public,"""sra_fastq_run.zq""","""ncbi_gs_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782300,GSM2170698,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170698,iPSC line TkDA3-4,SRP075475,2016-05-20T14:23:00Z,1
SRR3555507,RNA-Seq,200,397227400,PRJNA322308,SAMN05151515,315848917,Immature hepatocyte-like 1,GEO,public,"""fastq_run.zq_sra""","""ncbi_s3_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782301,GSM2170699,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170699,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555508,RNA-Seq,200,376612800,PRJNA322308,SAMN05151516,295146639,Immature hepatocyte-like 1,GEO,public,"""sra_run.zq_fastq""","""gs_ncbi_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782302,GSM2170700,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170700,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555509,RNA-Seq,200,404615400,PRJNA322308,SAMN05151517,322817972,Immature hepatocyte-like 1,GEO,public,"""sra_fastq_run.zq""","""ncbi_gs_s3""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782303,GSM2170701,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170701,iPSC line TkDA3-4,SRP075475,2016-05-20T14:25:00Z,1
SRR3555510,RNA-Seq,200,440648600,PRJNA322308,SAMN05151518,348618380,Immature hepatocyte-like 1,GEO,public,"""sra_run.zq_fastq""","""ncbi_s3_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782304,GSM2170702,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170702,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555511,RNA-Seq,200,426683000,PRJNA322308,SAMN05151519,340125914,Immature hepatocyte-like 1,GEO,public,"""fastq_sra_run.zq""","""gs_s3_ncbi""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782305,GSM2170703,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170703,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555512,RNA-Seq,200,322762600,PRJNA322308,SAMN05151520,256468105,Immature hepatocyte-like 1,GEO,public,"""fastq_run.zq_sra""","""ncbi_gs_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782306,GSM2170704,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170704,iPSC line TkDA3-4,SRP075475,2016-05-20T14:23:00Z,1
SRR3555513,RNA-Seq,200,409179600,PRJNA322308,SAMN05151521,326284067,Immature hepatocyte-like 1,GEO,public,"""sra_fastq_run.zq""","""s3_gs_ncbi""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782307,GSM2170705,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170705,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555514,RNA-Seq,200,461641400,PRJNA322308,SAMN05151522,366849300,Immature hepatocyte-like 1,GEO,public,"""run.zq_sra_fastq""","""s3_ncbi_gs""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782308,GSM2170706,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170706,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555515,RNA-Seq,200,302614600,PRJNA322308,SAMN05151523,241484834,Immature hepatocyte-like 1,GEO,public,"""run.zq_sra_fastq""","""ncbi_s3_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782309,GSM2170707,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170707,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555516,RNA-Seq,200,351127000,PRJNA322308,SAMN05151524,277022242,Immature hepatocyte-like 1,GEO,public,"""fastq_sra_run.zq""","""s3_ncbi_gs""","""s3.us-east-1_gs.US_ncbi.public""",SRX1782310,GSM2170708,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170708,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555517,RNA-Seq,200,352994400,PRJNA322308,SAMN05151525,279586574,Immature hepatocyte-like 1,GEO,public,"""fastq_sra_run.zq""","""gs_s3_ncbi""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782311,GSM2170709,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170709,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555518,RNA-Seq,200,335242000,PRJNA322308,SAMN05151526,266950674,Immature hepatocyte-like 1,GEO,public,"""run.zq_fastq_sra""","""s3_ncbi_gs""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782312,GSM2170710,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170710,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555519,RNA-Seq,200,421397000,PRJNA322308,SAMN05151527,334364782,Immature hepatocyte-like 1,GEO,public,"""sra_fastq_run.zq""","""ncbi_s3_gs""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782313,GSM2170711,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170711,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555520,RNA-Seq,200,447554600,PRJNA322308,SAMN05151528,354526948,Immature hepatocyte-like 1,GEO,public,"""run.zq_sra_fastq""","""ncbi_gs_s3""","""gs.US_s3.us-east-1_ncbi.public""",SRX1782314,GSM2170712,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170712,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555521,RNA-Seq,200,457155600,PRJNA322308,SAMN05151529,363250098,Immature hepatocyte-like 1,GEO,public,"""sra_run.zq_fastq""","""ncbi_gs_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782315,GSM2170713,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170713,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555522,RNA-Seq,200,513559600,PRJNA322308,SAMN05151530,407000864,Immature hepatocyte-like 1,GEO,public,"""run.zq_fastq_sra""","""ncbi_gs_s3""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782316,GSM2170714,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170714,iPSC line TkDA3-4,SRP075475,2016-05-20T14:26:00Z,1
SRR3555523,RNA-Seq,200,553552000,PRJNA322308,SAMN05151531,439665224,Immature hepatocyte-like 1,GEO,public,"""run.zq_fastq_sra""","""gs_ncbi_s3""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782317,GSM2170715,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170715,iPSC line TkDA3-4,SRP075475,2016-05-20T14:25:00Z,1
SRR3555524,RNA-Seq,200,427638800,PRJNA322308,SAMN05151532,339387478,Immature hepatocyte-like 1,GEO,public,"""fastq_run.zq_sra""","""ncbi_s3_gs""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782318,GSM2170716,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170716,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555525,RNA-Seq,200,368541600,PRJNA322308,SAMN05151533,292356575,Immature hepatocyte-like 1,GEO,public,"""fastq_sra_run.zq""","""s3_gs_ncbi""","""ncbi.public_gs.US_s3.us-east-1""",SRX1782319,GSM2170717,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170717,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555526,RNA-Seq,200,497411400,PRJNA322308,SAMN05151534,391252771,Immature hepatocyte-like 1,GEO,public,"""fastq_sra_run.zq""","""ncbi_gs_s3""","""gs.US_ncbi.public_s3.us-east-1""",SRX1782320,GSM2170718,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170718,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
SRR3555527,RNA-Seq,200,453876600,PRJNA322308,SAMN05151535,358141024,Immature hepatocyte-like 1,GEO,public,"""run.zq_fastq_sra""","""gs_s3_ncbi""","""ncbi.public_s3.us-east-1_gs.US""",SRX1782321,GSM2170719,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170719,iPSC line TkDA3-4,SRP075475,2016-05-20T14:25:00Z,1
SRR3555528,RNA-Seq,200,447146800,PRJNA322308,SAMN05151536,352354523,Immature hepatocyte-like 1,GEO,public,"""fastq_run.zq_sra""","""ncbi_s3_gs""","""s3.us-east-1_ncbi.public_gs.US""",SRX1782322,GSM2170720,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2017-02-09T00:00:00Z,GSM2170720,iPSC line TkDA3-4,SRP075475,2016-05-20T14:24:00Z,1
